AÑOREG;DEPOCU;DEPREG;DIAOCU;EDADHOM;EDADMUJ;MESOCU;MESREG;MUPOCU;MUPREG;NACHOM;NACMUJ
2019;7;7;9;39;33;11;2;704;704;320;320
2019;11;11;28;34;24;12;3;1105;1105;320;320
2018;9;9;4;33;28;1;11;919;919;320;320
2019;5;5;13;25;24;3;6;512;512;320;320
2019;7;7;20;26;24;9;1;710;701;320;320
2018;14;14;25;28;26;9;10;1413;1413;320;320
2018;5;5;12;29;29;1;5;501;501;320;320
2018;22;22;16;42;24;5;9;2206;2209;320;320
2018;1;1;12;999;999;7;12;101;101;320;320
2019;9;12;19;999;999;10;2;920;1220;320;320
2019;19;19;17;999;999;10;1;1902;1902;320;320
2018;1;21;17;999;999;9;11;108;2101;320;320
2019;1;1;22;999;999;11;3;115;115;320;320
2018;5;5;23;999;37;5;9;509;509;320;320
2018;21;21;8;999;999;2;5;2101;2101;320;320
2018;1;1;17;30;32;1;3;101;101;320;320
2018;1;1;21;31;40;3;4;115;115;320;320
2018;18;18;2;29;25;8;9;1801;1801;320;320
2018;18;18;31;30;27;1;3;1801;1801;320;320
2018;1;1;18;48;38;1;3;101;101;320;320
2019;18;18;25;29;28;10;1;1801;1801;320;320
2018;1;1;21;50;33;2;3;101;114;320;320
2018;17;17;4;35;35;9;9;1703;1701;320;320
2018;8;8;30;22;20;11;12;805;805;320;320
2018;1;1;5;47;43;4;7;108;101;320;320
2019;1;1;20;53;51;9;5;101;101;320;320
2018;1;1;31;999;999;1;4;101;101;320;320
2018;1;1;17;25;20;1;2;110;110;320;320
2018;22;22;4;31;24;6;9;2201;2201;320;320
2018;17;17;18;35;26;9;11;1701;1701;320;320
2018;18;2;6;40;32;2;3;1801;201;320;320
2018;1;1;7;23;22;11;12;101;115;320;320
2018;1;17;2;30;26;4;4;101;1712;320;320
2019;14;14;6;34;31;12;5;1407;1407;320;320
2018;12;12;6;42;36;7;10;1215;1215;320;320
2018;17;17;19;35;27;10;11;1703;1703;320;320
2018;9;9;23;25;18;2;4;914;914;320;320
2018;1;1;2;23;22;2;3;110;110;320;320
2019;12;12;23;25;19;7;5;1210;1210;320;320
2018;1;1;6;43;999;6;7;101;101;320;320
2019;9;9;22;999;999;2;2;920;920;320;320
2018;1;1;26;999;999;2;5;101;101;320;320
2018;1;1;20;999;999;4;7;101;101;320;320
2018;5;1;13;999;999;6;6;501;101;320;320
2019;11;11;14;35;27;8;1;1102;1101;320;320
2019;2;1;4;28;24;9;5;208;101;320;320
2018;13;1;9;28;24;9;10;1312;101;320;320
2018;1;1;30;999;999;8;10;101;101;320;320
2019;8;8;30;999;999;11;1;801;801;320;320
2018;5;5;23;34;36;1;5;501;501;320;320
2018;8;8;31;999;999;10;11;801;801;320;320
2018;5;5;26;32;30;7;10;511;513;320;320
2018;1;1;12;57;44;7;9;103;103;320;320
2018;9;9;11;29;28;10;12;902;901;320;320
2018;9;9;3;73;73;5;6;902;901;320;320
2019;1;1;7;999;999;11;1;115;115;320;320
2018;12;12;31;999;999;10;11;1202;1202;320;320
2018;9;9;16;45;26;5;10;902;902;320;320
2018;9;13;17;999;999;7;8;901;1301;320;320
